"REF_DATE","GEO","Educational.attainment.level","Age.group","Sex","UOM","VALUE"
2009,"Yukon","Tertiary education","Total, 25 to 64 years","Female","Percent",30
2009,"Yukon","Tertiary education","Total, 25 to 64 years","Male","Percent",18
2009,"Yukon","Total, all levels","25 to 44 years","Both sexes","Percent",100
2009,"Yukon","Total, all levels","25 to 44 years","Female","Percent",100
2009,"Yukon","Total, all levels","25 to 44 years","Male","Percent",100
2009,"Yukon","Total, all levels","45 to 64 years","Both sexes","Percent",100
2009,"Yukon","Total, all levels","45 to 64 years","Female","Percent",100
2009,"Yukon","Total, all levels","45 to 64 years","Male","Percent",100
2009,"Yukon","Total, all levels","Total, 25 to 64 years","Both sexes","Percent",50
2009,"Yukon","Total, all levels","Total, 25 to 64 years","Female","Percent",50
2009,"Yukon","Total, all levels","Total, 25 to 64 years","Male","Percent",50
2009,"Yukon","Upper secondary","25 to 44 years","Both sexes","Percent",21
2009,"Yukon","Upper secondary","25 to 44 years","Female","Percent",18.5
2009,"Yukon","Upper secondary","25 to 44 years","Male","Percent",23.5
2009,"Yukon","Upper secondary","45 to 64 years","Both sexes","Percent",17
2009,"Yukon","Upper secondary","45 to 64 years","Female","Percent",21
2009,"Yukon","Upper secondary","45 to 64 years","Male","Percent",14
2009,"Yukon","Upper secondary","Total, 25 to 64 years","Both sexes","Percent",9.5
2009,"Yukon","Upper secondary","Total, 25 to 64 years","Female","Percent",10
2009,"Yukon","Upper secondary","Total, 25 to 64 years","Male","Percent",9
2009,"Yukon","Upper secondary and post-secondary non-tertiary","25 to 44 years","Both sexes","Percent",32
2009,"Yukon","Upper secondary and post-secondary non-tertiary","25 to 44 years","Female","Percent",22.5
2009,"Yukon","Upper secondary and post-secondary non-tertiary","25 to 44 years","Male","Percent",43
2009,"Yukon","Upper secondary and post-secondary non-tertiary","45 to 64 years","Both sexes","Percent",35.5
2009,"Yukon","Upper secondary and post-secondary non-tertiary","45 to 64 years","Female","Percent",26.5
2009,"Yukon","Upper secondary and post-secondary non-tertiary","45 to 64 years","Male","Percent",43
2009,"Yukon","Upper secondary and post-secondary non-tertiary","Total, 25 to 64 years","Both sexes","Percent",17
2009,"Yukon","Upper secondary and post-secondary non-tertiary","Total, 25 to 64 years","Female","Percent",12
2009,"Yukon","Upper secondary and post-secondary non-tertiary","Total, 25 to 64 years","Male","Percent",21.5
2009,"Yukon","Upper secondary or above","25 to 44 years","Both sexes","Percent",81
2009,"Yukon","Upper secondary or above","25 to 44 years","Female","Percent",82
2009,"Yukon","Upper secondary or above","25 to 44 years","Male","Percent",80
2009,"Yukon","Upper secondary or above","45 to 64 years","Both sexes","Percent",82.5
2009,"Yukon","Upper secondary or above","45 to 64 years","Female","Percent",87
2009,"Yukon","Upper secondary or above","45 to 64 years","Male","Percent",79
2009,"Yukon","Upper secondary or above","Total, 25 to 64 years","Both sexes","Percent",41
2009,"Yukon","Upper secondary or above","Total, 25 to 64 years","Female","Percent",42
2009,"Yukon","Upper secondary or above","Total, 25 to 64 years","Male","Percent",39.5
2010,"Alberta","Bachelor's level","25 to 44 years","Both sexes","Percent",21
2010,"Alberta","Bachelor's level","25 to 44 years","Female","Percent",24
2010,"Alberta","Bachelor's level","25 to 44 years","Male","Percent",19
2010,"Alberta","Bachelor's level","45 to 64 years","Both sexes","Percent",14.5
2010,"Alberta","Bachelor's level","45 to 64 years","Female","Percent",15
2010,"Alberta","Bachelor's level","45 to 64 years","Male","Percent",14
2010,"Alberta","Bachelor's level","Total, 25 to 64 years","Both sexes","Percent",9
2010,"Alberta","Bachelor's level","Total, 25 to 64 years","Female","Percent",10
2010,"Alberta","Bachelor's level","Total, 25 to 64 years","Male","Percent",8
2010,"Alberta","Below upper secondary","25 to 44 years","Both sexes","Percent",8.5
2010,"Alberta","Below upper secondary","25 to 44 years","Female","Percent",7.5
2010,"Alberta","Below upper secondary","25 to 44 years","Male","Percent",9.5
2010,"Alberta","Below upper secondary","45 to 64 years","Both sexes","Percent",13
2010,"Alberta","Below upper secondary","45 to 64 years","Female","Percent",11.5
2010,"Alberta","Below upper secondary","45 to 64 years","Male","Percent",14.5
2010,"Alberta","Below upper secondary","Total, 25 to 64 years","Both sexes","Percent",5.5
2010,"Alberta","Below upper secondary","Total, 25 to 64 years","Female","Percent",4.5
2010,"Alberta","Below upper secondary","Total, 25 to 64 years","Male","Percent",6
2010,"Alberta","Lower secondary","25 to 44 years","Both sexes","Percent",7.5
2010,"Alberta","Lower secondary","25 to 44 years","Female","Percent",6.5
2010,"Alberta","Lower secondary","25 to 44 years","Male","Percent",8.5
2010,"Alberta","Lower secondary","45 to 64 years","Both sexes","Percent",10.5
2010,"Alberta","Lower secondary","45 to 64 years","Female","Percent",9.5
2010,"Alberta","Lower secondary","45 to 64 years","Male","Percent",11
2010,"Alberta","Lower secondary","Total, 25 to 64 years","Both sexes","Percent",4.5
2010,"Alberta","Lower secondary","Total, 25 to 64 years","Female","Percent",4
2010,"Alberta","Lower secondary","Total, 25 to 64 years","Male","Percent",5
2010,"Alberta","Master's or Doctoral level","25 to 44 years","Both sexes","Percent",6
2010,"Alberta","Master's or Doctoral level","25 to 44 years","Female","Percent",6
2010,"Alberta","Master's or Doctoral level","25 to 44 years","Male","Percent",6
2010,"Alberta","Master's or Doctoral level","45 to 64 years","Both sexes","Percent",7.5
2010,"Alberta","Master's or Doctoral level","45 to 64 years","Female","Percent",6
2010,"Alberta","Master's or Doctoral level","45 to 64 years","Male","Percent",8.5
2010,"Alberta","Master's or Doctoral level","Total, 25 to 64 years","Both sexes","Percent",3.5
2010,"Alberta","Master's or Doctoral level","Total, 25 to 64 years","Female","Percent",3
2010,"Alberta","Master's or Doctoral level","Total, 25 to 64 years","Male","Percent",3.5
2010,"Alberta","Post-secondary non-tertiary education","25 to 44 years","Both sexes","Percent",15
2010,"Alberta","Post-secondary non-tertiary education","25 to 44 years","Female","Percent",8
2010,"Alberta","Post-secondary non-tertiary education","25 to 44 years","Male","Percent",21.5
2010,"Alberta","Post-secondary non-tertiary education","45 to 64 years","Both sexes","Percent",16.5
2010,"Alberta","Post-secondary non-tertiary education","45 to 64 years","Female","Percent",9.5
2010,"Alberta","Post-secondary non-tertiary education","45 to 64 years","Male","Percent",23.5
2010,"Alberta","Post-secondary non-tertiary education","Total, 25 to 64 years","Both sexes","Percent",8
2010,"Alberta","Post-secondary non-tertiary education","Total, 25 to 64 years","Female","Percent",4.5
2010,"Alberta","Post-secondary non-tertiary education","Total, 25 to 64 years","Male","Percent",11
2010,"Alberta","Pre-primary and primary","25 to 44 years","Both sexes","Percent",1
2010,"Alberta","Pre-primary and primary","25 to 44 years","Female","Percent",1
2010,"Alberta","Pre-primary and primary","25 to 44 years","Male","Percent",1
2010,"Alberta","Pre-primary and primary","45 to 64 years","Both sexes","Percent",2.5
2010,"Alberta","Pre-primary and primary","45 to 64 years","Female","Percent",2
2010,"Alberta","Pre-primary and primary","45 to 64 years","Male","Percent",3.5
2010,"Alberta","Pre-primary and primary","Total, 25 to 64 years","Both sexes","Percent",1
2010,"Alberta","Pre-primary and primary","Total, 25 to 64 years","Female","Percent",1
2010,"Alberta","Pre-primary and primary","Total, 25 to 64 years","Male","Percent",1
2010,"Alberta","Short-cycle tertiary","25 to 44 years","Both sexes","Percent",22
2010,"Alberta","Short-cycle tertiary","25 to 44 years","Female","Percent",27.5
2010,"Alberta","Short-cycle tertiary","25 to 44 years","Male","Percent",17
2010,"Alberta","Short-cycle tertiary","45 to 64 years","Both sexes","Percent",21
2010,"Alberta","Short-cycle tertiary","45 to 64 years","Female","Percent",27
2010,"Alberta","Short-cycle tertiary","45 to 64 years","Male","Percent",15.5
2010,"Alberta","Short-cycle tertiary","Total, 25 to 64 years","Both sexes","Percent",11
2010,"Alberta","Short-cycle tertiary","Total, 25 to 64 years","Female","Percent",13.5
2010,"Alberta","Short-cycle tertiary","Total, 25 to 64 years","Male","Percent",8
2010,"Alberta","Tertiary education","25 to 44 years","Both sexes","Percent",49
2010,"Alberta","Tertiary education","25 to 44 years","Female","Percent",57
2010,"Alberta","Tertiary education","25 to 44 years","Male","Percent",41.5
2010,"Alberta","Tertiary education","45 to 64 years","Both sexes","Percent",43
2010,"Alberta","Tertiary education","45 to 64 years","Female","Percent",48
2010,"Alberta","Tertiary education","45 to 64 years","Male","Percent",38
2010,"Alberta","Tertiary education","Total, 25 to 64 years","Both sexes","Percent",23
2010,"Alberta","Tertiary education","Total, 25 to 64 years","Female","Percent",26.5
2010,"Alberta","Tertiary education","Total, 25 to 64 years","Male","Percent",20
2010,"Alberta","Total, all levels","25 to 44 years","Both sexes","Percent",100
2010,"Alberta","Total, all levels","25 to 44 years","Female","Percent",100
2010,"Alberta","Total, all levels","25 to 44 years","Male","Percent",100
2010,"Alberta","Total, all levels","45 to 64 years","Both sexes","Percent",100
2010,"Alberta","Total, all levels","45 to 64 years","Female","Percent",100
2010,"Alberta","Total, all levels","45 to 64 years","Male","Percent",100
2010,"Alberta","Total, all levels","Total, 25 to 64 years","Both sexes","Percent",50
2010,"Alberta","Total, all levels","Total, 25 to 64 years","Female","Percent",50
2010,"Alberta","Total, all levels","Total, 25 to 64 years","Male","Percent",50
2010,"Alberta","Upper secondary","25 to 44 years","Both sexes","Percent",27
2010,"Alberta","Upper secondary","25 to 44 years","Female","Percent",27
2010,"Alberta","Upper secondary","25 to 44 years","Male","Percent",27
2010,"Alberta","Upper secondary","45 to 64 years","Both sexes","Percent",28
2010,"Alberta","Upper secondary","45 to 64 years","Female","Percent",31
2010,"Alberta","Upper secondary","45 to 64 years","Male","Percent",24.5
2010,"Alberta","Upper secondary","Total, 25 to 64 years","Both sexes","Percent",14
2010,"Alberta","Upper secondary","Total, 25 to 64 years","Female","Percent",14.5
2010,"Alberta","Upper secondary","Total, 25 to 64 years","Male","Percent",13
2010,"Alberta","Upper secondary and post-secondary non-tertiary","25 to 44 years","Both sexes","Percent",42.5
2010,"Alberta","Upper secondary and post-secondary non-tertiary","25 to 44 years","Female","Percent",35.5
2010,"Alberta","Upper secondary and post-secondary non-tertiary","25 to 44 years","Male","Percent",48.5
2010,"Alberta","Upper secondary and post-secondary non-tertiary","45 to 64 years","Both sexes","Percent",44
2010,"Alberta","Upper secondary and post-secondary non-tertiary","45 to 64 years","Female","Percent",40.5
2010,"Alberta","Upper secondary and post-secondary non-tertiary","45 to 64 years","Male","Percent",47.5
2010,"Alberta","Upper secondary and post-secondary non-tertiary","Total, 25 to 64 years","Both sexes","Percent",21.5
2010,"Alberta","Upper secondary and post-secondary non-tertiary","Total, 25 to 64 years","Female","Percent",19
2010,"Alberta","Upper secondary and post-secondary non-tertiary","Total, 25 to 64 years","Male","Percent",24
2010,"Alberta","Upper secondary or above","25 to 44 years","Both sexes","Percent",91.5
2010,"Alberta","Upper secondary or above","25 to 44 years","Female","Percent",92.5
2010,"Alberta","Upper secondary or above","25 to 44 years","Male","Percent",90.5
2010,"Alberta","Upper secondary or above","45 to 64 years","Both sexes","Percent",87
2010,"Alberta","Upper secondary or above","45 to 64 years","Female","Percent",88.5
2010,"Alberta","Upper secondary or above","45 to 64 years","Male","Percent",85.5
2010,"Alberta","Upper secondary or above","Total, 25 to 64 years","Both sexes","Percent",44.5
2010,"Alberta","Upper secondary or above","Total, 25 to 64 years","Female","Percent",45.5
2010,"Alberta","Upper secondary or above","Total, 25 to 64 years","Male","Percent",44
2010,"British Columbia","Bachelor's level","25 to 44 years","Both sexes","Percent",22
2010,"British Columbia","Bachelor's level","25 to 44 years","Female","Percent",25.5
2010,"British Columbia","Bachelor's level","25 to 44 years","Male","Percent",19
2010,"British Columbia","Bachelor's level","45 to 64 years","Both sexes","Percent",15.5
2010,"British Columbia","Bachelor's level","45 to 64 years","Female","Percent",15.5
2010,"British Columbia","Bachelor's level","45 to 64 years","Male","Percent",15
2010,"British Columbia","Bachelor's level","Total, 25 to 64 years","Both sexes","Percent",9.5
2010,"British Columbia","Bachelor's level","Total, 25 to 64 years","Female","Percent",10
2010,"British Columbia","Bachelor's level","Total, 25 to 64 years","Male","Percent",8.5
2010,"British Columbia","Below upper secondary","25 to 44 years","Both sexes","Percent",7.5
2010,"British Columbia","Below upper secondary","25 to 44 years","Female","Percent",6
2010,"British Columbia","Below upper secondary","25 to 44 years","Male","Percent",8
2010,"British Columbia","Below upper secondary","45 to 64 years","Both sexes","Percent",11
2010,"British Columbia","Below upper secondary","45 to 64 years","Female","Percent",10.5
2010,"British Columbia","Below upper secondary","45 to 64 years","Male","Percent",11.5
2010,"British Columbia","Below upper secondary","Total, 25 to 64 years","Both sexes","Percent",4.5
2010,"British Columbia","Below upper secondary","Total, 25 to 64 years","Female","Percent",4
2010,"British Columbia","Below upper secondary","Total, 25 to 64 years","Male","Percent",5
2010,"British Columbia","Lower secondary","25 to 44 years","Both sexes","Percent",6
2010,"British Columbia","Lower secondary","25 to 44 years","Female","Percent",5
2010,"British Columbia","Lower secondary","25 to 44 years","Male","Percent",7.5
2010,"British Columbia","Lower secondary","45 to 64 years","Both sexes","Percent",8.5
2010,"British Columbia","Lower secondary","45 to 64 years","Female","Percent",7.5
2010,"British Columbia","Lower secondary","45 to 64 years","Male","Percent",9
2010,"British Columbia","Lower secondary","Total, 25 to 64 years","Both sexes","Percent",3.5
2010,"British Columbia","Lower secondary","Total, 25 to 64 years","Female","Percent",3
2010,"British Columbia","Lower secondary","Total, 25 to 64 years","Male","Percent",4
2010,"British Columbia","Master's or Doctoral level","25 to 44 years","Both sexes","Percent",8.5
2010,"British Columbia","Master's or Doctoral level","25 to 44 years","Female","Percent",9
2010,"British Columbia","Master's or Doctoral level","25 to 44 years","Male","Percent",8
2010,"British Columbia","Master's or Doctoral level","45 to 64 years","Both sexes","Percent",9.5
2010,"British Columbia","Master's or Doctoral level","45 to 64 years","Female","Percent",8.5
2010,"British Columbia","Master's or Doctoral level","45 to 64 years","Male","Percent",10.5
2010,"British Columbia","Master's or Doctoral level","Total, 25 to 64 years","Both sexes","Percent",4.5
2010,"British Columbia","Master's or Doctoral level","Total, 25 to 64 years","Female","Percent",4.5
